open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
2022-10-24,0.0607,0.0607,0.058,0.0586,20975204.0,2022-10-24 23:59:59.999000064,1235393.6109,4763,8790573.0,518022.7422,0
2022-10-25,0.0586,0.0611,0.0584,0.0598,21512694.0,2022-10-25 23:59:59.999000064,1282773.668,5138,12827769.0,765802.5926,0
2022-10-26,0.0598,0.0613,0.0595,0.0606,30303552.0,2022-10-26 23:59:59.999000064,1831132.2005,5118,18688272.0,1129912.9582,0
2022-10-27,0.0605,0.0619,0.0581,0.0586,26938074.0,2022-10-27 23:59:59.999000064,1616492.4571,5242,12305760.0,740350.5167,0
2022-10-28,0.0587,0.0603,0.0582,0.06,23051361.0,2022-10-28 23:59:59.999000064,1367856.9141,4561,12652850.0,751612.5206,0
2022-10-29,0.0601,0.0621,0.0599,0.0613,30090424.0,2022-10-29 23:59:59.999000064,1829389.4724,5693,16252089.0,989082.7433,0
2022-10-30,0.0614,0.0628,0.0599,0.0606,21616492.0,2022-10-30 23:59:59.999000064,1327819.4151,4281,10408448.0,640816.1556,0
2022-10-31,0.0606,0.0615,0.0586,0.0596,31406865.0,2022-10-31 23:59:59.999000064,1890320.2693,6478,13928674.0,840437.1146,0
2022-11-01,0.0595,0.0602,0.0582,0.0583,16251784.0,2022-11-01 23:59:59.999000064,962831.0861,3804,7564795.0,448852.801,0
2022-11-02,0.0583,0.0601,0.0572,0.0588,39012469.0,2022-11-02 23:59:59.999000064,2297295.561,7492,18411151.0,1085634.6043,0
2022-11-03,0.0588,0.0615,0.0586,0.0598,29253233.0,2022-11-03 23:59:59.999000064,1753684.3043,6811,15232753.0,912996.269,0
2022-11-04,0.0598,0.0638,0.0592,0.0634,42252165.0,2022-11-04 23:59:59.999000064,2623935.6922,9910,23110257.0,1437312.5758,0
2022-11-05,0.0634,0.0641,0.061,0.0623,29551501.0,2022-11-05 23:59:59.999000064,1861088.0413,7433,14398825.0,908560.7294,0
2022-11-06,0.0623,0.0627,0.0588,0.0592,22535885.0,2022-11-06 23:59:59.999000064,1382218.7487,6774,10693836.0,658279.5114,0
2022-11-07,0.0591,0.0603,0.0582,0.0591,30170589.0,2022-11-07 23:59:59.999000064,1790908.6732,8889,14940262.0,888166.8745,0
2022-11-08,0.0591,0.0595,0.0439,0.052,94295775.1,2022-11-08 23:59:59.999000064,5043044.74411,25024,45731683.0,2462851.4689,0
2022-11-09,0.0522,0.0524,0.042,0.0441,77501737.0,2022-11-09 23:59:59.999000064,3675715.2077,16637,37440621.0,1781314.5281,0
