open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
2022-11-07,0.1501,14.75,0.1501,1.0305,135496784.5,2022-11-07 23:59:59.999000064,185447322.5632,538254,63818618.0,86906451.99648,0
2022-11-08,1.0308,1.1624,0.601,0.6269,104887731.7,2022-11-08 23:59:59.999000064,93827173.07906,281491,49979547.2,44982339.88285,0
2022-11-09,0.627,0.6855,0.518,0.5814,50910204.1,2022-11-09 23:59:59.999000064,30483033.20856,106991,24557106.6,14739462.36348,0
2022-11-10,0.5817,0.756,0.5613,0.6588,56772418.6,2022-11-10 23:59:59.999000064,37145266.60415,111023,26697928.3,17513204.63042,0
2022-11-11,0.659,0.691,0.5616,0.604,31341311.1,2022-11-11 23:59:59.999000064,19324804.40194,58864,14723460.1,9094139.36063,0
2022-11-12,0.6038,0.6059,0.5066,0.5336,18171995.8,2022-11-12 23:59:59.999000064,9850290.60002,32263,8033159.7,4357549.64326,0
2022-11-13,0.5337,0.675,0.5155,0.5618,44009354.4,2022-11-13 23:59:59.999000064,25604192.36897,83824,21153408.6,12335037.58003,0
2022-11-14,0.5621,0.6188,0.517,0.5954,31005990.1,2022-11-14 23:59:59.999000064,17643649.64524,51290,14732030.6,8410325.47523,0
2022-11-15,0.5954,0.7553,0.591,0.6343,53865856.1,2022-11-15 23:59:59.999000064,36407463.59064,124219,26226265.1,17746456.33942,0
2022-11-16,0.6343,0.6454,0.5632,0.596,27463091.6,2022-11-16 23:59:59.999000064,16380195.2672,61229,12775480.1,7615311.79932,0
2022-11-17,0.5963,0.614,0.5394,0.5714,17181986.4,2022-11-17 23:59:59.999000064,9727930.32564,33865,7961949.2,4509495.13092,0
2022-11-18,0.5708,0.5786,0.5381,0.5453,13003360.3,2022-11-18 23:59:59.999000064,7252979.51561,24562,5954786.1,3324317.55825,0
2022-11-19,0.5455,0.55,0.5232,0.5307,9248453.6,2022-11-19 23:59:59.999000064,4949735.87601,18604,4171031.3,2233063.18911,0
2022-11-20,0.5306,0.6299,0.522,0.5515,45411485.3,2022-11-20 23:59:59.999000064,25604223.18024,86754,21017407.7,11891265.93655,0
2022-11-21,0.5508,0.5521,0.43,0.4638,32477912.5,2022-11-21 23:59:59.999000064,15289759.86325,55295,14030815.2,6581241.54905,0
2022-11-22,0.4648,0.496,0.4422,0.4781,16120002.5,2022-11-22 23:59:59.999000064,7556883.79353,23796,7710517.5,3617785.15577,0
2022-11-23,0.4791,0.5371,0.4593,0.4787,23473580.4,2022-11-23 23:59:59.999000064,11605828.01842,38766,10763292.9,5334984.14284,0
2022-11-24,0.4785,0.5118,0.4643,0.4857,16009627.2,2022-11-24 23:59:59.999000064,7777981.60884,27053,7731947.6,3766447.68993,0
2022-11-25,0.4858,0.49,0.4577,0.482,11208841.0,2022-11-25 23:59:59.999000064,5284770.62889,14101,4712676.2,2225655.44119,0
2022-11-26,0.482,0.498,0.4717,0.4795,9422861.1,2022-11-26 23:59:59.999000064,4555899.38086,14097,4340611.8,2101814.59293,0
2022-11-27,0.48,0.5712,0.473,0.5087,25941421.1,2022-11-27 23:59:59.999000064,13429578.23147,51854,12820429.3,6647230.12252,0
2022-11-28,0.5085,0.565,0.4825,0.5187,31725787.2,2022-11-28 23:59:59.999000064,16689142.81404,61193,14758771.2,7773153.57438,0
2022-11-29,0.5194,0.5936,0.5132,0.5453,19070204.8,2022-11-29 23:59:59.999000064,10650184.05601,40539,9612680.3,5372923.16608,0
2022-11-30,0.5468,0.5762,0.5051,0.5518,16737197.0,2022-11-30 23:59:59.999000064,9027153.36691,28904,7108409.9,3840477.52748,0
2022-12-01,0.5512,0.61,0.532,0.5715,32508818.7,2022-12-01 23:59:59.999000064,18566570.23558,67275,16034613.0,9181219.68206,0
2022-12-02,0.571,0.58,0.533,0.5685,12954534.6,2022-12-02 23:59:59.999000064,7111992.94913,24342,5705104.9,3133623.88525,0
2022-12-03,0.5685,0.5688,0.5162,0.5277,11069994.0,2022-12-03 23:59:59.999000064,5910798.66121,18036,4866868.6,2597602.99143,0
2022-12-04,0.5275,0.5381,0.4917,0.515,10027988.8,2022-12-04 23:59:59.999000064,5131258.0302,17620,4447931.3,2274964.64132,0
2022-12-05,0.515,0.5293,0.48,0.4984,10885298.2,2022-12-05 23:59:59.999000064,5511886.38452,20538,4821389.5,2445140.83809,0
2022-12-06,0.4978,0.4978,0.4702,0.4843,9191768.6,2022-12-06 23:59:59.999000064,4438332.55646,16977,4013989.0,1937497.07103,0
2022-12-07,0.4843,0.49,0.4481,0.4795,12924536.7,2022-12-07 23:59:59.999000064,6074132.86276,23914,6023627.3,2835738.15465,0
2022-12-08,0.4795,0.4833,0.459,0.476,6510320.9,2022-12-08 23:59:59.999000064,3060248.27165,12955,2745987.9,1292190.09623,0
2022-12-09,0.4759,0.4779,0.4577,0.4687,7120431.5,2022-12-09 23:59:59.999000064,3311826.17224,12436,3360290.4,1564410.11448,0
2022-12-10,0.4687,0.535,0.4632,0.4758,33694157.4,2022-12-10 23:59:59.999000064,16800191.52408,69915,16121015.9,8049247.65475,0
2022-12-11,0.4759,0.5063,0.4606,0.47,11714177.4,2022-12-11 23:59:59.999000064,5617741.0321,25417,5416937.6,2603505.35393,0
2022-12-12,0.4703,0.4812,0.4433,0.464,13842079.9,2022-12-12 23:59:59.999000064,6313970.19845,34648,6583146.9,3008233.85659,0
2022-12-13,0.4638,0.4649,0.4044,0.4306,17689955.1,2022-12-13 23:59:59.999000064,7513137.52309,35301,7580573.5,3214226.15724,0
2022-12-14,0.4298,0.4451,0.41,0.4276,9119305.1,2022-12-14 23:59:59.999000064,3904477.13191,18006,4237407.5,1815861.82502,0
2022-12-15,0.4272,0.4284,0.406,0.4216,9298645.8,2022-12-15 23:59:59.999000064,3877797.97454,16887,4429550.5,1848577.11221,0
2022-12-16,0.4216,0.4367,0.3491,0.3634,15892709.3,2022-12-16 23:59:59.999000064,6303151.53454,28630,7146576.3,2841091.69713,0
2022-12-17,0.364,0.3738,0.3408,0.3693,16079046.6,2022-12-17 23:59:59.999000064,5761507.40465,26055,7819022.7,2802943.12157,0
2022-12-18,0.3694,0.3717,0.3477,0.3603,10201571.9,2022-12-18 23:59:59.999000064,3650313.5671,17104,5041848.9,1803282.08033,0
2022-12-19,0.36,0.3639,0.3096,0.3167,11068872.7,2022-12-19 23:59:59.999000064,3708401.83698,15436,5097452.9,1706745.35647,0
2022-12-20,0.3168,0.3482,0.3152,0.3323,10654090.1,2022-12-20 23:59:59.999000064,3497369.36085,13872,5059422.4,1662251.57021,0
2022-12-21,0.3324,0.3355,0.3133,0.3292,8734287.9,2022-12-21 23:59:59.999000064,2827306.38545,12398,4145906.0,1342812.77404,0
2022-12-22,0.329,0.3655,0.3259,0.3439,26542740.5,2022-12-22 23:59:59.999000064,9260477.94169,40918,13953476.8,4871313.11808,0
2022-12-23,0.3436,0.3544,0.333,0.3428,7731841.9,2022-12-23 23:59:59.999000064,2642496.4815,11608,3690431.0,1261292.00285,0
2022-12-24,0.3428,0.3479,0.3353,0.3403,7769398.1,2022-12-24 23:59:59.999000064,2642443.7743,10721,3890294.5,1323525.8489,0
2022-12-25,0.3404,0.3591,0.3208,0.3358,12713090.5,2022-12-25 23:59:59.999000064,4298463.62538,17938,6265507.4,2124818.42497,0
2022-12-26,0.3357,0.3408,0.3258,0.3357,6393884.1,2022-12-26 23:59:59.999000064,2125644.28596,9787,2986073.1,993487.4071,0
2022-12-27,0.3357,0.34,0.3165,0.3295,4751260.8,2022-12-27 23:59:59.999000064,1557991.77177,7183,2009318.2,659255.4993,0
2022-12-28,0.3285,0.329,0.2751,0.2939,10631959.2,2022-12-28 23:59:59.999000064,3167302.07991,14456,4571803.8,1361232.91421,0
2022-12-29,0.2939,0.2961,0.278,0.2881,10758802.2,2022-12-29 23:59:59.999000064,3087385.96271,12369,5376845.8,1544045.42385,0
2022-12-30,0.2881,0.2915,0.28,0.29,6696689.1,2022-12-30 23:59:59.999000064,1910622.73853,7879,3235994.0,923882.09054,0
2022-12-31,0.2902,0.303,0.28,0.2844,7340490.9,2022-12-31 23:59:59.999000064,2115634.94667,8720,3664214.2,1058050.47179,0
2023-01-01,0.2843,0.306,0.281,0.2935,12272588.3,2023-01-01 23:59:59.999000064,3596298.51316,16012,6261249.9,1836989.6956,0
2023-01-02,0.2935,0.3163,0.29,0.2987,10901954.6,2023-01-02 23:59:59.999000064,3291372.68505,15105,5302389.2,1602714.01805,0
2023-01-03,0.2986,0.302,0.2856,0.2958,7628819.0,2023-01-03 23:59:59.999000064,2245187.74288,10186,3555946.4,1047466.15957,0
2023-01-04,0.2956,0.3123,0.2928,0.3015,8770637.2,2023-01-04 23:59:59.999000064,2649203.03067,11383,4640531.2,1402264.10297,0
2023-01-05,0.3019,0.323,0.2981,0.3053,10645355.7,2023-01-05 23:59:59.999000064,3306503.2639,13723,5411943.3,1681261.86612,0
2023-01-06,0.3055,0.3098,0.2856,0.3018,7134790.0,2023-01-06 23:59:59.999000064,2108791.35619,10265,3271249.7,966105.64314,0
2023-01-07,0.3017,0.3048,0.2925,0.2978,3368885.5,2023-01-07 23:59:59.999000064,1003895.75143,6305,1564757.1,466601.38787,0
2023-01-08,0.2975,0.3045,0.2925,0.3018,4807419.1,2023-01-08 23:59:59.999000064,1434433.47034,7568,2371276.4,708597.26167,0
2023-01-09,0.3022,0.3429,0.3011,0.3121,14302134.6,2023-01-09 23:59:59.999000064,4574974.17377,22085,7326124.7,2344161.88083,0
2023-01-10,0.3123,0.342,0.3119,0.3212,12109927.7,2023-01-10 23:59:59.999000064,3943129.83731,16110,5913185.9,1926901.66485,0
2023-01-11,0.3216,0.3251,0.3049,0.3245,7184789.8,2023-01-11 23:59:59.999000064,2268068.46921,9178,3213193.7,1016080.75996,0
2023-01-12,0.3245,0.3329,0.3073,0.3307,11142752.5,2023-01-12 23:59:59.999000064,3580699.8072,14612,5481967.0,1763469.35536,0
2023-01-13,0.3306,0.354,0.3258,0.3383,16520045.8,2023-01-13 23:59:59.999000064,5586544.90679,19786,8023301.7,2718509.42101,0
2023-01-14,0.3389,0.3945,0.336,0.3506,21531004.7,2023-01-14 23:59:59.999000064,7788339.0241,29134,10571207.9,3821246.56071,0
2023-01-15,0.351,0.3804,0.335,0.3571,14974869.9,2023-01-15 23:59:59.999000064,5327720.01712,20111,7529347.9,2684264.8007,0
2023-01-16,0.3579,0.375,0.3412,0.3553,10865743.8,2023-01-16 23:59:59.999000064,3877257.04021,13651,5117903.5,1829940.58926,0
2023-01-17,0.355,0.3599,0.3283,0.3407,8018574.7,2023-01-17 23:59:59.999000064,2795472.66518,10010,3633921.5,1272492.13168,0
2023-01-18,0.3408,0.3471,0.3039,0.3197,16038955.5,2023-01-18 23:59:59.999000064,5261515.17909,17647,6934439.0,2278432.0813,0
2023-01-19,0.3197,0.3248,0.3057,0.3236,6114211.0,2023-01-19 23:59:59.999000064,1924372.25486,7320,2959351.0,932739.90016,0
2023-01-20,0.3236,0.3799,0.3181,0.3573,24221378.3,2023-01-20 23:59:59.999000064,8513152.07119,31957,12570747.1,4418087.41543,0
