,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
0,2019-11-21,0.06355,0.09999,0.057,0.06063,583999.6,2019-11-21 23:59:59.999000064,35070.270003,575,388124.3,23239.141884,0
1,2019-11-22,0.06043,0.06123,0.05311,0.05932,1654219.8,2019-11-22 23:59:59.999000064,96455.016691,1141,562877.6,32886.216891,0
2,2019-11-23,0.05921,0.06203,0.05791,0.06141,755282.6,2019-11-23 23:59:59.999000064,45652.784019,593,221909.0,13457.612043,0
3,2019-11-24,0.06148,0.06199,0.05535,0.05535,728776.2,2019-11-24 23:59:59.999000064,42300.325999,426,169447.3,9826.434729,0
4,2019-11-25,0.05557,0.05951,0.05327,0.05767,581448.5,2019-11-25 23:59:59.999000064,32502.591025,410,281959.0,15833.527882,0
5,2019-11-26,0.05716,0.058,0.05654,0.05763,305849.6,2019-11-26 23:59:59.999000064,17506.885306,153,202199.3,11590.314878,0
6,2019-11-27,0.0576,0.05944,0.05521,0.05856,359130.7,2019-11-27 23:59:59.999000064,20536.751304,192,143684.6,8119.094792,0
7,2019-11-28,0.0589,0.05896,0.05731,0.05731,76642.6,2019-11-28 23:59:59.999000064,4477.877514,69,53876.2,3151.406789,0
8,2019-11-29,0.05814,0.05996,0.05799,0.05916,142258.3,2019-11-29 23:59:59.999000064,8368.817831,82,98863.8,5817.061389,0
9,2019-11-30,0.05897,0.05922,0.05682,0.05732,154313.9,2019-11-30 23:59:59.999000064,8942.552132,64,115832.8,6721.70314,0
10,2019-12-01,0.05711,0.05759,0.05514,0.05739,169670.9,2019-12-01 23:59:59.999000064,9537.153327,112,113983.4,6435.006459,0
11,2019-12-02,0.05722,0.05722,0.0556,0.05608,111775.6,2019-12-02 23:59:59.999000064,6276.896459,48,92358.6,5184.174726,0
12,2019-12-03,0.05585,0.05623,0.05515,0.05574,124343.0,2019-12-03 23:59:59.999000064,6924.576625,57,74820.4,4165.719234,0
13,2019-12-04,0.05503,0.05674,0.05363,0.05466,219081.9,2019-12-04 23:59:59.999000064,12090.230176,123,156432.5,8661.819633,0
14,2019-12-05,0.05428,0.0555,0.05428,0.05546,32127.9,2019-12-05 23:59:59.999000064,1768.003646,26,11805.7,650.050169,0
15,2019-12-06,0.05531,0.0555,0.05485,0.05535,14648.4,2019-12-06 23:59:59.999000064,808.308534,17,3600.0,198.629425,0
16,2019-12-07,0.05569,0.0559,0.05542,0.05564,32378.1,2019-12-07 23:59:59.999000064,1803.26067,27,8611.4,479.835054,0
