open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
2022-10-24,0.7612,0.765,0.7286,0.7352,1918282.0,2022-10-24 23:59:59.999000064,1424321.8278,8313,982432.0,730014.8354,0
2022-10-25,0.7354,0.7827,0.7327,0.7621,3912204.0,2022-10-25 23:59:59.999000064,2966637.4573,15121,2005288.0,1522863.9985,0
2022-10-26,0.762,0.7873,0.7572,0.7788,3657292.0,2022-10-26 23:59:59.999000064,2837488.8879,15144,2002723.0,1554298.9108,0
2022-10-27,0.7777,0.824,0.7641,0.7713,5021289.0,2022-10-27 23:59:59.999000064,3972531.2169,21067,2457259.0,1945790.9401,0
2022-10-28,0.7711,0.8058,0.7615,0.7976,3251034.0,2022-10-28 23:59:59.999000064,2542197.0803,14521,1678680.0,1313692.7825,0
2022-10-29,0.7978,0.834,0.7964,0.8121,4591460.0,2022-10-29 23:59:59.999000064,3742463.2569,21127,2346935.0,1912710.8494,0
2022-10-30,0.8116,0.9492,0.8019,0.8612,27439942.0,2022-10-30 23:59:59.999000064,24587988.2375,100977,13611513.0,12205467.3105,0
2022-10-31,0.8612,0.913,0.8475,0.8715,12493717.0,2022-10-31 23:59:59.999000064,11012699.3352,49846,6163515.0,5433704.9752,0
2022-11-01,0.8714,0.9192,0.8598,0.8598,7961565.0,2022-11-01 23:59:59.999000064,7071225.1227,36263,4171398.0,3706429.5961,0
2022-11-02,0.8598,0.8625,0.7909,0.8115,10575031.0,2022-11-02 23:59:59.999000064,8773628.4518,40050,4659197.0,3857893.659,0
2022-11-03,0.8113,0.8493,0.802,0.8101,7040948.0,2022-11-03 23:59:59.999000064,5817175.2082,27045,3818526.0,3155069.6164,0
2022-11-04,0.8102,0.8937,0.8064,0.8875,9315167.0,2022-11-04 23:59:59.999000064,7966951.2442,35474,4780329.0,4084992.109,0
2022-11-05,0.8875,0.9854,0.8875,0.9142,17713867.0,2022-11-05 23:59:59.999000064,16592646.0027,65319,8269155.0,7745756.2365,0
2022-11-06,0.9142,0.9201,0.8375,0.846,5330238.0,2022-11-06 23:59:59.999000064,4737390.159,24153,2470722.0,2200348.1837,0
2022-11-07,0.8457,0.8667,0.8176,0.8405,6719672.0,2022-11-07 23:59:59.999000064,5659711.8912,23811,3642924.0,3074681.8164,0
2022-11-08,0.8404,0.8631,0.6,0.7132,23602693.0,2022-11-08 23:59:59.999000064,17491451.8584,82413,11616066.0,8592385.9949,0
2022-11-09,0.7127,0.7192,0.5509,0.5649,25062874.0,2022-11-09 23:59:59.999000064,15848908.9025,83500,12278727.0,7773630.9625,0
2022-11-10,0.5652,0.683,0.5571,0.6715,25447409.0,2022-11-10 23:59:59.999000064,15910482.4405,83319,13210972.0,8265225.0136,0
2022-11-11,0.671,0.678,0.6007,0.6334,13297742.0,2022-11-11 23:59:59.999000064,8449430.9119,42394,7024464.0,4464835.7469,0
