,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
0,2020-05-22,0.03627,0.04699,0.03627,0.03754,354926.7,2020-05-22 23:59:59.999000064,13257.148724,121,68460.0,2575.408595,0
1,2020-05-23,0.03758,0.03844,0.03664,0.03689,471524.4,2020-05-23 23:59:59.999000064,17589.175435,164,365399.5,13639.876462,0
2,2020-05-24,0.03688,0.03916,0.03619,0.0369,586796.0,2020-05-24 23:59:59.999000064,22001.442381,193,138872.4,5188.217588,0
3,2020-05-25,0.03679,0.04034,0.03679,0.03974,1622404.9,2020-05-25 23:59:59.999000064,63038.108582,278,753088.5,29202.732352,0
4,2020-05-26,0.03991,0.04809,0.03991,0.04526,4232602.9,2020-05-26 23:59:59.999000064,189545.665389,1225,1947608.3,87344.757973,0
5,2020-05-27,0.04446,0.04979,0.04029,0.04975,2587745.2,2020-05-27 23:59:59.999000064,117271.006375,834,1410901.0,64018.867848,0
6,2020-05-28,0.04963,0.05085,0.04484,0.04547,2692665.5,2020-05-28 23:59:59.999000064,125319.216208,739,1293813.6,60192.455322,0
7,2020-05-29,0.04565,0.04595,0.04334,0.04552,603340.6,2020-05-29 23:59:59.999000064,26853.799101,156,258514.8,11541.245515,0
8,2020-05-30,0.04512,0.0459,0.0442,0.04562,274817.4,2020-05-30 23:59:59.999000064,12389.70231,112,112240.6,5067.191465,0
9,2020-05-31,0.04565,0.04565,0.04245,0.04373,335480.5,2020-05-31 23:59:59.999000064,14862.186975,139,132204.6,5854.840281,0
10,2020-06-01,0.04385,0.04521,0.04077,0.04329,614517.1,2020-06-01 23:59:59.999000064,27014.594449,223,250946.8,11016.49203,0
11,2020-06-02,0.04411,0.04452,0.04099,0.04298,452137.1,2020-06-02 23:59:59.999000064,19306.00433,186,194376.8,8245.340069,0
12,2020-06-03,0.04244,0.04452,0.04174,0.04363,784359.4,2020-06-03 23:59:59.999000064,34093.035708,237,352974.8,15353.816075,0
13,2020-06-04,0.04297,0.04494,0.04252,0.04486,227982.6,2020-06-04 23:59:59.999000064,9906.817734,100,110781.7,4851.85975,0
14,2020-06-05,0.04408,0.04548,0.0434,0.04413,139953.4,2020-06-05 23:59:59.999000064,6203.570866,69,109439.4,4855.543141,0
15,2020-06-06,0.04403,0.04429,0.04317,0.04406,120076.5,2020-06-06 23:59:59.999000064,5275.46877,41,59519.5,2625.925169,0
16,2020-06-07,0.04406,0.04408,0.04165,0.04373,251302.6,2020-06-07 23:59:59.999000064,10747.823584,85,136692.4,5866.355346,0
17,2020-06-08,0.04363,0.04439,0.0433,0.04439,86372.5,2020-06-08 23:59:59.999000064,3775.958631,21,68785.0,3009.779339,0
18,2020-06-09,0.04432,0.04432,0.04275,0.04357,188617.8,2020-06-09 23:59:59.999000064,8188.993033,54,58920.6,2567.197339,0
19,2020-06-10,0.04354,0.04514,0.04308,0.04514,319574.8,2020-06-10 23:59:59.999000064,14034.863427,130,167962.0,7379.697828,0
20,2020-06-11,0.04542,0.04613,0.04034,0.04034,343738.9,2020-06-11 23:59:59.999000064,14923.969659,102,116558.5,5001.473453,0
21,2020-06-12,0.04,0.043,0.04,0.04163,359392.8,2020-06-12 23:59:59.999000064,14758.304044,148,131018.7,5355.946921,0
22,2020-06-13,0.04157,0.0425,0.0411,0.04232,164676.7,2020-06-13 23:59:59.999000064,6889.273314,58,46040.1,1930.807108,0
23,2020-06-14,0.04225,0.04298,0.04058,0.04124,52668.9,2020-06-14 23:59:59.999000064,2187.762871,29,19139.1,803.073851,0
24,2020-06-15,0.04011,0.04113,0.03836,0.04113,431575.7,2020-06-15 23:59:59.999000064,17105.445089,105,137079.4,5492.651984,0
25,2020-06-16,0.0414,0.04306,0.04076,0.04177,285653.5,2020-06-16 23:59:59.999000064,11945.323513,83,147172.7,6148.477532,0
26,2020-06-17,0.04194,0.04287,0.0412,0.04268,190466.4,2020-06-17 23:59:59.999000064,8033.713422,73,86035.1,3624.021638,0
27,2020-06-18,0.04232,0.04988,0.04232,0.04543,3917253.2,2020-06-18 23:59:59.999000064,183432.626765,1029,1282146.8,59997.030057,0
28,2020-06-19,0.04571,0.04614,0.04319,0.04385,327230.7,2020-06-19 23:59:59.999000064,14455.691021,124,152388.5,6769.707911,0
29,2020-06-20,0.04422,0.04467,0.04216,0.04371,201854.0,2020-06-20 23:59:59.999000064,8701.734034,112,81831.3,3550.904635,0
30,2020-06-21,0.04389,0.04414,0.0435,0.04359,135671.7,2020-06-21 23:59:59.999000064,5942.040418,33,41560.1,1820.606408,0
31,2020-06-22,0.0433,0.04384,0.0433,0.04384,96620.5,2020-06-22 23:59:59.999000064,4200.097304,33,77006.0,3347.575564,0
