open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
2022-04-22,2984.16,3034.54,2933.63,2962.41,128067.8443,2022-04-22 23:59:59.999000064,382198652.15141296,316183,67899.0262,202552626.80978,0
2022-04-23,2962.35,2978.56,2916.39,2933.51,46557.5923,2022-04-23 23:59:59.999000064,137581064.751986,139433,22144.3849,65438126.561753,0
2022-04-24,2933.49,2967.64,2912.4,2922.18,68347.9158,2022-04-24 23:59:59.999000064,200966146.64765,163308,35346.1052,103911621.440749,0
2022-04-25,2922.02,3025.7,2795.0,3006.7,173705.5565,2022-04-25 23:59:59.999000064,501997033.503894,388092,87932.8353,254091508.975706,0
2022-04-26,3006.71,3039.8,2766.64,2809.63,149040.4242,2022-04-26 23:59:59.999000064,433591156.816825,350129,69992.0948,203560478.770531,0
2022-04-27,2809.63,2919.71,2794.68,2889.15,131376.3632,2022-04-27 23:59:59.999000064,376776007.923194,323328,66299.373,190129296.141589,0
2022-04-28,2889.14,2980.0,2854.62,2937.0,138505.6698,2022-04-28 23:59:59.999000064,404237891.30772096,340015,69358.1716,202233764.01893,0
2022-04-29,2937.01,2946.52,2776.42,2816.93,142940.5057,2022-04-29 23:59:59.999000064,408324710.725843,309097,74370.9476,212393511.031587,0
2022-04-30,2816.93,2841.13,2720.0,2727.06,84591.5399,2022-04-30 23:59:59.999000064,236474464.205474,210661,39636.6914,110915449.971337,0
2022-05-01,2727.2,2849.0,2717.32,2825.14,90610.7086,2022-05-01 23:59:59.999000064,252001066.498506,238133,47563.501,132325739.571235,0
2022-05-02,2825.13,2882.52,2777.63,2856.11,124056.4241,2022-05-02 23:59:59.999000064,350954994.341989,309484,63602.5047,179958567.289059,0
2022-05-03,2856.12,2861.2,2755.0,2781.23,99243.2323,2022-05-03 23:59:59.999000064,279465029.574773,235463,47445.5563,133639362.761251,0
2022-05-04,2781.24,2966.14,2771.36,2940.24,151882.0565,2022-05-04 23:59:59.999000064,435344036.159376,340343,77921.8417,223266776.450581,0
2022-05-05,2940.24,2954.0,2685.0,2747.41,180123.2813,2022-05-05 23:59:59.999000064,504985749.08962,412655,86196.7075,241757519.463128,0
2022-05-06,2747.41,2757.27,2632.47,2692.55,189483.8312,2022-05-06 23:59:59.999000064,510603933.534162,374715,94878.0157,255646131.224729,0
2022-05-07,2692.61,2703.29,2587.0,2634.5,97375.7072,2022-05-07 23:59:59.999000064,259333473.071881,195471,46089.9928,122804840.258837,0
2022-05-08,2634.78,2641.0,2483.04,2518.87,183731.1309,2022-05-08 23:59:59.999000064,468008596.173728,315691,91882.1054,234044777.796884,0
2022-05-09,2518.88,2529.55,2225.12,2229.18,353211.4355,2022-05-09 23:59:59.999000064,837808378.1031591,642111,173556.7982,412046635.873584,0
2022-05-10,2228.17,2457.48,2198.05,2341.14,344519.1865,2022-05-10 23:59:59.999000064,812763101.621358,612769,173425.7951,409131872.00412095,0
2022-05-11,2341.45,2450.0,2000.0,2075.39,495408.54123,2022-05-11 23:59:59.999000064,1129346498.138937,951745,248353.01802,567503094.6897342,0
2022-05-12,2074.76,2185.0,1633.32,1954.08,608862.36159,2022-05-12 23:59:59.999000064,1166127475.0132978,1201750,304871.72022,583674892.5984043,0
2022-05-13,1954.16,2145.01,1935.18,2006.18,359562.259,2022-05-13 23:59:59.999000064,744535576.0121031,647234,178016.15,368873789.974186,0
2022-05-14,2006.17,2066.25,1947.5,2053.24,245207.4161,2022-05-14 23:59:59.999000064,493260153.28610706,420132,122069.4065,245522389.198265,0
2022-05-15,2053.52,2181.86,1997.17,2143.01,194736.2566,2022-05-15 23:59:59.999000064,403586023.269392,331217,101600.9154,210732010.991085,0
2022-05-16,2143.0,2143.0,1974.21,2020.66,329626.1073,2022-05-16 23:59:59.999000064,670638441.725254,490178,167936.0983,341665205.631765,0
2022-05-17,2020.67,2120.0,2005.9,2088.22,226724.5432,2022-05-17 23:59:59.999000064,468267445.357512,339652,113908.7011,235318329.254042,0
2022-05-18,2088.11,2108.4,1905.5,1912.23,303800.4774,2022-05-18 23:59:59.999000064,605627017.853328,409629,149833.0249,298767862.830991,0
2022-05-19,1912.45,2038.27,1900.21,2017.44,337260.5915,2022-05-19 23:59:59.999000064,664545120.955944,439689,172263.4181,339439766.491709,0
2022-05-20,2017.34,2062.06,1920.89,1956.69,317435.6164,2022-05-20 23:59:59.999000064,633113168.2690489,394494,158392.9676,315847643.59047,0
2022-05-21,1956.69,1988.38,1935.2,1972.38,100847.2949,2022-05-21 23:59:59.999000064,198493035.347669,165770,49456.967,97350329.920795,0
2022-05-22,1972.39,2054.03,1963.74,2040.85,158667.2053,2022-05-22 23:59:59.999000064,318967641.792012,232175,79694.2452,160181052.094712,0
2022-05-23,2040.9,2086.8,1955.16,1971.36,262963.2168,2022-05-23 23:59:59.999000064,535736483.448217,382278,130410.7888,265760837.490958,0
2022-05-24,1971.35,1991.43,1911.0,1977.63,151705.3086,2022-05-24 23:59:59.999000064,297455838.555371,259830,77988.9023,152961443.645776,0
2022-05-25,1977.62,2019.37,1932.39,1940.7,208861.6049,2022-05-25 23:59:59.999000064,411145703.45403695,293024,101517.9692,199878773.441716,0
2022-05-26,1940.73,1963.8,1733.0,1790.24,413893.1155,2022-05-26 23:59:59.999000064,762858687.190061,555723,202994.6988,374150980.26679903,0
2022-05-27,1789.94,1820.18,1701.95,1725.26,455509.1802,2022-05-27 23:59:59.999000064,802566754.145204,592560,230663.8302,406441581.51630497,0
2022-05-28,1725.26,1807.04,1720.14,1790.41,172298.4429,2022-05-28 23:59:59.999000064,304955420.198855,255415,87258.0578,154467345.39382,0
2022-05-29,1790.42,1825.19,1759.21,1811.74,133128.2309,2022-05-29 23:59:59.999000064,238994329.046239,194156,66649.7275,119669731.169595,0
2022-05-30,1811.74,2011.24,1801.49,1997.3,305677.9698,2022-05-30 23:59:59.999000064,583253052.9928751,433379,157677.2959,300785966.181585,0
2022-05-31,1997.34,2015.03,1922.12,1940.56,274443.9097,2022-05-31 23:59:59.999000064,539116347.71007,416709,136089.2558,267449423.427465,0
2022-06-01,1940.57,1971.09,1762.0,1816.28,379589.5344,2022-06-01 23:59:59.999000064,713105443.4551071,510475,183485.8849,345170309.503073,0
2022-06-02,1816.19,1851.45,1780.76,1832.64,322522.0572,2022-06-02 23:59:59.999000064,586090546.320792,409848,162849.4805,295932226.719107,0
