,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
17,2021-08-16,23.02,23.75,22.52,22.76,61221.52,2021-08-16 23:59:59.999000064,1416222.1075,5032,34868.43,807238.8313,0
18,2021-08-17,22.82,25.11,21.87,22.24,108809.89,2021-08-17 23:59:59.999000064,2553618.8968,7257,62606.36,1473653.9369,0
19,2021-08-18,22.23,23.94,21.12,22.39,78374.09,2021-08-18 23:59:59.999000064,1755864.3964,5912,39426.05,887273.7844,0
20,2021-08-19,22.36,22.96,21.28,22.84,68215.44,2021-08-19 23:59:59.999000064,1509825.3777,6253,33677.86,747906.1871,0
21,2021-08-20,22.88,23.59,22.27,23.43,70394.89,2021-08-20 23:59:59.999000064,1626403.6856,6901,40882.31,945840.2869,0
22,2021-08-21,23.44,25.38,23.05,23.18,106461.54,2021-08-21 23:59:59.999000064,2569334.8682,10785,57580.82,1393239.8958,0
23,2021-08-22,23.18,23.37,22.58,23.04,43482.73,2021-08-22 23:59:59.999000064,1001875.2837,4117,22514.81,519146.0277,0
24,2021-08-23,23.08,24.52,22.81,23.93,76732.86,2021-08-23 23:59:59.999000064,1832246.0698,6286,45725.02,1091956.3811,0
25,2021-08-24,23.95,23.99,21.6,21.81,184681.36,2021-08-24 23:59:59.999000064,4218813.1381,13980,91820.81,2112058.2695,0
26,2021-08-25,21.82,22.98,20.87,22.37,237359.42,2021-08-25 23:59:59.999000064,5214915.8615,15744,113875.68,2504883.4974,0
27,2021-08-26,22.35,22.94,20.97,21.28,115675.85,2021-08-26 23:59:59.999000064,2502114.089,7033,61470.0,1326198.6342,0
28,2021-08-27,21.37,22.01,20.99,21.86,82673.82,2021-08-27 23:59:59.999000064,1773605.6707,4857,37737.5,812351.4538,0
29,2021-08-28,21.87,22.18,21.6,21.67,53579.48,2021-08-28 23:59:59.999000064,1170761.2073,2570,26564.44,580797.8257,0
30,2021-08-29,21.67,28.87,21.56,27.63,864625.62,2021-08-29 23:59:59.999000064,22395713.7918,64050,457906.87,11797433.272,0
31,2021-08-30,27.6,29.14,24.3,25.2,438514.74,2021-08-30 23:59:59.999000064,11668640.1372,41699,225449.49,6012474.0431,0
32,2021-08-31,25.22,27.7,24.0,25.1,205626.99,2021-08-31 23:59:59.999000064,5340288.0842,16994,109000.63,2833025.3844,0
33,2021-09-01,25.12,25.85,24.27,25.68,112647.02,2021-09-01 23:59:59.999000064,2831385.7043,9913,55289.39,1391174.9109,0
34,2021-09-02,25.63,25.77,24.97,25.2,65360.5,2021-09-02 23:59:59.999000064,1658577.7735,5160,40077.73,1017182.6888,0
35,2021-09-03,25.15,25.93,24.81,25.43,85694.96,2021-09-03 23:59:59.999000064,2176465.3323,5638,52476.2,1333338.3672,0
36,2021-09-04,25.47,27.33,25.05,25.76,105079.7,2021-09-04 23:59:59.999000064,2733512.1096,8303,58602.92,1525268.1193,0
37,2021-09-05,25.65,27.31,25.3,26.75,108520.21,2021-09-05 23:59:59.999000064,2846291.1152,9919,64346.07,1688543.5957,0
38,2021-09-06,26.77,26.8,25.24,25.9,54147.45,2021-09-06 23:59:59.999000064,1404480.584,5435,29437.57,763519.1409,0
39,2021-09-07,25.9,26.15,20.52,21.38,136032.97,2021-09-07 23:59:59.999000064,3157676.9472,10992,70044.62,1628434.2703,0
40,2021-09-08,21.45,22.98,18.44,20.98,130245.18,2021-09-08 23:59:59.999000064,2692061.8795,11910,55085.83,1143479.5791,0
41,2021-09-09,21.04,22.15,20.55,21.44,106596.56,2021-09-09 23:59:59.999000064,2261471.9154,7091,54260.42,1150291.7123,0
42,2021-09-10,21.45,22.06,19.6,20.07,69451.78,2021-09-10 23:59:59.999000064,1454705.0658,5339,30792.41,644354.6569,0
43,2021-09-11,20.16,20.72,19.75,20.39,36446.83,2021-09-11 23:59:59.999000064,736592.8392,2765,19247.21,389578.8755,0
44,2021-09-12,20.36,20.99,19.8,20.76,55935.39,2021-09-12 23:59:59.999000064,1151401.326,2795,34057.86,701479.7964,0
45,2021-09-13,20.75,20.76,18.72,19.62,78835.37,2021-09-13 23:59:59.999000064,1545723.4131,6855,40776.09,799421.8483,0
46,2021-09-14,19.62,25.68,19.53,22.73,833729.58,2021-09-14 23:59:59.999000064,18847559.3953,54254,417733.23,9400214.072,0
47,2021-09-15,22.73,23.36,21.38,22.05,151111.62,2021-09-15 23:59:59.999000064,3333172.2177,8598,75226.07,1660788.6752,0
48,2021-09-16,22.02,22.08,20.98,21.2,83476.39,2021-09-16 23:59:59.999000064,1784582.6175,4621,37977.54,811775.5617,0
49,2021-09-17,21.18,21.34,20.42,20.57,59509.11,2021-09-17 23:59:59.999000064,1240075.1464,2806,28235.8,588526.9818,0
50,2021-09-18,20.58,21.53,20.46,20.7,48354.39,2021-09-18 23:59:59.999000064,1012702.4492,2898,32515.99,681445.8509,0
51,2021-09-19,20.71,21.11,19.91,20.15,78796.24,2021-09-19 23:59:59.999000064,1618938.1758,6372,43985.6,902816.6711,0
52,2021-09-20,20.17,20.2,17.1,17.55,90533.93,2021-09-20 23:59:59.999000064,1651681.7645,10207,38205.06,696410.983,0
53,2021-09-21,17.49,17.74,15.52,15.7,43153.79,2021-09-21 23:59:59.999000064,725208.3181,5715,18709.44,316765.0004,0
54,2021-09-22,15.74,20.55,15.34,17.58,342284.03,2021-09-22 23:59:59.999000064,6011949.4688,23907,161106.1,2822925.7471,0
55,2021-09-23,17.6,18.48,17.3,18.37,124658.45,2021-09-23 23:59:59.999000064,2242046.5054,9819,56980.36,1026051.9157,0
56,2021-09-24,18.37,18.49,15.82,16.77,95365.55,2021-09-24 23:59:59.999000064,1616505.194,9001,41889.85,711623.3031,0
57,2021-09-25,16.81,17.07,16.04,16.59,92920.6,2021-09-25 23:59:59.999000064,1544690.6429,9463,40385.25,672370.8791,0
58,2021-09-26,16.61,16.74,15.13,15.68,96471.0,2021-09-26 23:59:59.999000064,1524241.3893,7051,28438.62,451058.6986,0
59,2021-09-27,15.66,16.2,15.59,15.59,42531.46,2021-09-27 23:59:59.999000064,676584.6077,2328,16918.53,269801.2749,0
60,2021-09-28,15.62,15.65,14.98,15.17,86791.62,2021-09-28 23:59:59.999000064,1333997.6437,2757,23183.85,357405.2508,0
61,2021-09-29,15.21,15.76,14.83,15.08,70376.43,2021-09-29 23:59:59.999000064,1080056.2986,2095,52296.04,804583.5334,0
