open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
2019-09-19,9881.43,10305.58,9828.59,10254.92,1.051048,2019-09-19 23:59:59.999000064,10606.99207347,112,0.602634,6096.56953028,0
2019-09-20,10214.31,10233.53,10078.91,10171.06,6.916184,2019-09-20 23:59:59.999000064,70213.72288453,196,0.916205,9329.24244831,0
2019-09-21,10169.44,10169.44,9940.27,9998.87,3.053031,2019-09-21 23:59:59.999000064,30486.04738169,72,1.856794,18540.5186274,0
2019-09-22,9928.07,10050.12,9874.3,10010.53,1.797653,2019-09-22 23:59:59.999000064,17854.81312934,57,1.528856,15162.03646409,0
2019-09-23,10037.7,10037.7,9612.75,9706.93,28.145778,2019-09-23 23:59:59.999000064,274925.82623252,669,4.570708,44885.71669851,0
2019-09-24,9675.42,9783.1,1800.0,8499.75,65.020525,2019-09-24 23:59:59.999000064,596614.90550655,1575,10.982821,97743.01942379,0
2019-09-25,8558.92,8728.04,8225.58,8436.75,30.059526,2019-09-25 23:59:59.999000064,252669.63873415,477,19.78058,166212.02960804,0
2019-09-26,8415.14,8461.31,7200.0,8067.78,77.137854,2019-09-26 23:59:59.999000064,622208.40066501,1383,23.264367,189678.32188716,0
2019-09-27,8067.78,8257.25,7853.53,8187.15,20.750945,2019-09-27 23:59:59.999000064,166690.36188324,443,11.339791,91183.75404454,0
2019-09-28,8187.15,8319.86,8016.75,8206.39,24.099766,2019-09-28 23:59:59.999000064,197083.63658268,479,19.323537,158225.8859744,0
2019-09-29,8159.65,8167.83,7911.75,8064.0,15.71953,2019-09-29 23:59:59.999000064,125975.9376558,390,10.078361,80954.09945247,0
2019-09-30,8045.91,8346.43,7719.48,8263.5,44.652749,2019-09-30 23:59:59.999000064,363184.31740895,767,34.959186,285558.47943556,0
2019-10-01,8297.79,8503.08,8182.04,8308.0,73.120773,2019-10-01 23:59:59.999000064,611160.33591218,1379,56.80029,475185.85841845,0
2019-10-02,8296.82,8378.05,8169.0,8368.29,30.803361,2019-10-02 23:59:59.999000064,254801.33945611,613,25.400427,210174.32878764,0
2019-10-03,8371.98,8400.0,8085.71,8237.25,18.558607,2019-10-03 23:59:59.999000064,153462.51245826,393,15.309935,126870.26446843,0
2019-10-04,8232.01,8237.22,8013.23,8176.66,10.068036,2019-10-04 23:59:59.999000064,81935.28111826,172,5.484297,44782.57220852,0
2019-10-05,8144.23,8190.52,8028.39,8118.26,10.948656,2019-10-05 23:59:59.999000064,88841.73679568,224,7.416785,60279.91644458,0
2019-10-06,8130.94,8158.52,7793.53,7848.27,22.826874,2019-10-06 23:59:59.999000064,182084.16487535,513,15.549204,124071.64234783,0
2019-10-07,7829.06,8290.04,7793.52,8237.68,41.409387,2019-10-07 23:59:59.999000064,336166.21056978,779,33.134933,269197.72293003,0
2019-10-08,8217.83,8325.58,8114.65,8185.61,22.099533,2019-10-08 23:59:59.999000064,181625.60117293,409,14.030954,115465.8967458,0
2019-10-09,8196.59,8662.59,8129.69,8581.34,57.824688,2019-10-09 23:59:59.999000064,489857.51004582,1493,21.297459,179531.1549606,0
2019-10-10,8587.06,8650.91,8458.53,8576.0,32.459087,2019-10-10 23:59:59.999000064,277809.64563494,535,22.0449,188962.36917447,0
2019-10-11,8564.94,8798.63,8234.82,8261.18,61.820489,2019-10-11 23:59:59.999000064,521398.68192831,1460,22.90058,194086.84769465,0
2019-10-12,8267.51,8410.74,8261.76,8304.69,39.604237,2019-10-12 23:59:59.999000064,330942.70262171,1137,15.891865,132643.66168864,0
2019-10-13,8302.89,8455.22,8159.96,8281.1,105.319937,2019-10-13 23:59:59.999000064,878683.82468021,2287,46.719476,390527.71262872,0
2019-10-14,8275.21,8388.71,8214.42,8352.73,128.874758,2019-10-14 23:59:59.999000064,1070228.71440688,2199,76.634793,636222.82375316,0
2019-10-15,8352.74,8409.44,8100.0,8163.65,126.545204,2019-10-15 23:59:59.999000064,1046517.64910566,3132,54.007054,447271.54569654,0
2019-10-16,8163.65,8178.48,7911.2,7999.98,165.89398,2019-10-16 23:59:59.999000064,1330664.79759996,4316,63.798475,512221.1962373,0
2019-10-17,7999.49,8114.27,7939.55,8074.53,64.413256,2019-10-17 23:59:59.999000064,518136.29918857,3773,40.120432,322880.11386431,0
