open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
2022-04-22,1.378,1.505,1.371,1.398,26363725.0,2022-04-22 23:59:59.999000064,38136474.9559,93921,13036750.2,18871268.4795,0
2022-04-23,1.398,1.412,1.344,1.362,6823358.5,2022-04-23 23:59:59.999000064,9401407.8948,27961,3379964.7,4661803.8213,0
2022-04-24,1.362,1.375,1.332,1.344,4745037.5,2022-04-24 23:59:59.999000064,6415831.9543,24147,2269961.9,3069217.2655,0
2022-04-25,1.343,1.355,1.263,1.352,13544648.9,2022-04-25 23:59:59.999000064,17667339.5439,44770,6601807.8,8609362.7094,0
2022-04-26,1.353,1.362,1.224,1.245,10553461.7,2022-04-26 23:59:59.999000064,13605779.689,39273,5193350.8,6693326.7804,0
2022-04-27,1.245,1.292,1.235,1.257,9476673.8,2022-04-27 23:59:59.999000064,11965657.5412,28672,4814551.3,6077811.6619,0
2022-04-28,1.257,1.28,1.227,1.238,10334455.4,2022-04-28 23:59:59.999000064,12933665.3611,27466,5317127.4,6653146.4817,0
2022-04-29,1.238,1.246,1.127,1.14,15632495.0,2022-04-29 23:59:59.999000064,18492378.7134,41557,7753184.6,9167758.4874,0
2022-04-30,1.14,1.166,1.011,1.033,14169347.6,2022-04-30 23:59:59.999000064,15527618.7814,37298,7020772.8,7706761.1152,0
2022-05-01,1.033,1.126,1.015,1.099,21861347.7,2022-05-01 23:59:59.999000064,23642172.6939,49467,10763384.7,11648064.9693,0
2022-05-02,1.099,1.121,1.036,1.077,16122828.8,2022-05-02 23:59:59.999000064,17448020.6872,38150,8586888.2,9291303.8468,0
2022-05-03,1.077,1.116,1.054,1.076,10130337.2,2022-05-03 23:59:59.999000064,11042537.3164,26952,5695289.7,6209114.682,0
2022-05-04,1.077,1.174,1.07,1.171,14104668.6,2022-05-04 23:59:59.999000064,15764374.3164,36427,7508609.1,8390390.9921,0
2022-05-05,1.173,1.187,1.03,1.065,16007201.9,2022-05-05 23:59:59.999000064,17560727.394,40361,8209569.7,9017489.0705,0
2022-05-06,1.065,1.077,1.01,1.043,15682601.2,2022-05-06 23:59:59.999000064,16385395.5613,40585,8052462.0,8417375.6381,0
2022-05-07,1.043,1.066,0.991,1.019,11389311.7,2022-05-07 23:59:59.999000064,11787783.87992,30451,6003357.6,6213187.0313,0
2022-05-08,1.019,1.03,0.96,0.977,11280847.1,2022-05-08 23:59:59.999000064,11163679.381183,29833,5567844.0,5513570.6385,0
