open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
2022-10-24,0.8986,0.9086,0.8721,0.8931,29845254.6,2022-10-24 23:59:59.999000064,26606303.798,95772,14771418.6,13168021.69323,0
2022-10-25,0.8934,0.9481,0.8747,0.9176,34239451.6,2022-10-25 23:59:59.999000064,31231423.05927,113973,17449670.7,15909042.82752,0
2022-10-26,0.9177,0.9679,0.9177,0.9376,36260103.7,2022-10-26 23:59:59.999000064,34222737.01471,123397,19077066.8,18002160.14902,0
2022-10-27,0.9375,0.9478,0.894,0.9037,32859272.2,2022-10-27 23:59:59.999000064,30391197.6958,114011,15795281.2,14613940.42234,0
2022-10-28,0.9038,0.9473,0.8945,0.9444,25707110.9,2022-10-28 23:59:59.999000064,23614901.98972,87495,13247754.1,12163869.25478,0
2022-10-29,0.9444,0.9592,0.9263,0.9338,24497978.0,2022-10-29 23:59:59.999000064,23040558.27333,81086,12250436.5,11523775.21547,0
2022-10-30,0.9338,0.949,0.8991,0.9086,18428126.5,2022-10-30 23:59:59.999000064,17002035.64869,66987,8629566.3,7965958.13316,0
2022-10-31,0.9085,0.9299,0.8931,0.9025,20366750.5,2022-10-31 23:59:59.999000064,18537230.79513,72035,9487556.2,8635165.27923,0
2022-11-01,0.9025,0.9093,0.8725,0.8739,17545951.8,2022-11-01 23:59:59.999000064,15656815.75512,54118,8678253.7,7744221.16673,0
2022-11-02,0.8738,0.8915,0.8368,0.8735,38739830.7,2022-11-02 23:59:59.999000064,33426492.17369,114124,19086897.0,16469184.03512,0
2022-11-03,0.8736,0.984,0.8685,0.9514,67754643.6,2022-11-03 23:59:59.999000064,64297162.32964,201490,35814328.2,33987569.96879,0
2022-11-04,0.9513,1.199,0.9505,1.1693,182885097.3,2022-11-04 23:59:59.999000064,203622366.54991,514198,91008829.5,101239090.69802,0
2022-11-05,1.1693,1.3058,1.1535,1.1849,87347453.5,2022-11-05 23:59:59.999000064,105782440.12105,299783,44934886.8,54411437.73816,0
2022-11-06,1.185,1.2146,1.1326,1.135,55857935.7,2022-11-06 23:59:59.999000064,65085024.12986,180240,29502205.1,34335065.08635,0
2022-11-07,1.1349,1.291,1.1295,1.257,114420121.8,2022-11-07 23:59:59.999000064,139561581.18618,355290,55990210.0,68265654.88075,0
2022-11-08,1.2575,1.2745,0.9,1.0439,195389266.2,2022-11-08 23:59:59.999000064,217495056.68486,637076,97294034.4,108311274.55766,0
2022-11-09,1.0438,1.07,0.762,0.815,172997181.5,2022-11-09 23:59:59.999000064,156418498.1354,547784,86263105.3,78048955.8406,0
2022-11-10,0.8151,1.1628,0.7989,1.1212,226368675.7,2022-11-10 23:59:59.999000064,226813980.18823,654521,112161647.7,112205757.14106,0
2022-11-11,1.1212,1.1573,0.9652,1.0616,138030955.5,2022-11-11 23:59:59.999000064,145443335.61372,442622,69058384.2,72870190.50842,0
2022-11-12,1.0626,1.0654,0.91,0.938,77994184.2,2022-11-12 23:59:59.999000064,75376579.88725,248207,38145864.2,36886089.74836,0
2022-11-13,0.9381,0.9672,0.8639,0.8879,63956434.2,2022-11-13 23:59:59.999000064,57908560.91399,203687,31823105.4,28810774.96364,0
2022-11-14,0.888,0.962,0.831,0.9163,106231009.3,2022-11-14 23:59:59.999000064,96792671.71876,324142,52893469.2,48234611.83532,0
2022-11-15,0.9164,0.9726,0.9057,0.9407,71854334.1,2022-11-15 23:59:59.999000064,67628730.82201,209911,36793104.8,34648187.57716,0
2022-11-16,0.9407,0.9551,0.8782,0.8973,49464259.4,2022-11-16 23:59:59.999000064,45117409.70299,140256,24009250.5,21916533.13258,0
2022-11-17,0.8974,0.9115,0.8624,0.8736,44641279.2,2022-11-17 23:59:59.999000064,39381298.79267,124217,23224512.1,20489379.22385,0
2022-11-18,0.8738,0.9008,0.8673,0.8784,27560668.8,2022-11-18 23:59:59.999000064,24424771.95128,75382,14089941.0,12486805.15269,0
2022-11-19,0.8786,0.8824,0.8488,0.8752,20243051.1,2022-11-19 23:59:59.999000064,17512458.80399,55454,9730541.2,8422437.33052,0
2022-11-20,0.8752,0.8804,0.7981,0.8059,37021810.5,2022-11-20 23:59:59.999000064,30975842.80937,100165,15908733.0,13318237.18195,0
2022-11-21,0.806,0.8197,0.7635,0.7952,71607300.4,2022-11-21 23:59:59.999000064,56826828.65319,182740,37318332.1,29620361.4906,0
2022-11-22,0.795,0.8666,0.7776,0.8501,78125432.0,2022-11-22 23:59:59.999000064,64823130.37422,187179,39320828.3,32612996.28636,0
2022-11-23,0.8507,0.8719,0.8355,0.8606,56132435.2,2022-11-23 23:59:59.999000064,47993608.24339,123336,27699406.2,23683173.71231,0
2022-11-24,0.8606,0.8901,0.8409,0.8483,38266009.3,2022-11-24 23:59:59.999000064,32982212.33867,92269,19541787.2,16848994.20315,0
