,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
65,2021-07-15,36.88,38.37,35.3,35.92,160356.88,2021-07-15 23:59:59.999000064,5893281.1554,12716,80564.73,2963370.555,0
66,2021-07-16,35.96,36.11,32.16,32.37,139292.41,2021-07-16 23:59:59.999000064,4784670.3224,10702,73073.16,2509171.7782,0
67,2021-07-17,32.33,33.48,31.15,32.25,124522.24,2021-07-17 23:59:59.999000064,4033707.5643,10210,64245.65,2082918.8488,0
68,2021-07-18,32.25,34.8,31.91,32.34,126017.0,2021-07-18 23:59:59.999000064,4189978.7101,8399,65908.0,2189564.9227,0
69,2021-07-19,32.36,32.57,29.83,30.89,109820.5,2021-07-19 23:59:59.999000064,3408651.8346,7574,55414.98,1719472.6115,0
70,2021-07-20,30.92,31.55,26.94,28.54,210312.14,2021-07-20 23:59:59.999000064,6017051.7003,12817,98188.5,2811017.9736,0
71,2021-07-21,28.54,35.14,27.75,33.52,310210.07,2021-07-21 23:59:59.999000064,10100177.1079,19579,164303.86,5344756.274,0
72,2021-07-22,33.53,35.4,32.2,33.76,287640.73,2021-07-22 23:59:59.999000064,9763225.7264,20226,142662.2,4846357.0371,0
73,2021-07-23,33.75,35.06,31.71,34.66,190620.53,2021-07-23 23:59:59.999000064,6389169.8376,12105,94667.48,3173297.9565,0
74,2021-07-24,34.7,45.8,33.85,43.45,695930.5,2021-07-24 23:59:59.999000064,28098108.9902,55935,339991.66,13748840.4857,0
75,2021-07-25,43.5,46.09,40.43,42.62,614369.29,2021-07-25 23:59:59.999000064,26384515.896,52166,299758.14,12890846.2308,0
76,2021-07-26,42.61,48.29,40.5,40.6,495632.77,2021-07-26 23:59:59.999000064,22167499.2904,44582,224722.23,10024136.1527,0
77,2021-07-27,40.66,41.8,37.48,41.06,363739.03,2021-07-27 23:59:59.999000064,14404534.2477,30529,169843.29,6735704.4158,0
78,2021-07-28,41.06,43.88,39.31,40.77,316065.3,2021-07-28 23:59:59.999000064,13166705.4769,24715,162006.0,6761142.6005,0
79,2021-07-29,40.72,41.9,39.03,41.19,145415.54,2021-07-29 23:59:59.999000064,5845670.3779,11819,75888.36,3053718.3745,0
80,2021-07-30,41.27,42.79,38.12,42.16,188484.91,2021-07-30 23:59:59.999000064,7660025.875,14927,93659.68,3810984.1403,0
81,2021-07-31,42.23,43.97,40.42,41.96,223817.9,2021-07-31 23:59:59.999000064,9376162.5846,15955,116623.42,4890655.8366,0
82,2021-08-01,41.91,44.7,40.62,40.87,307401.97,2021-08-01 23:59:59.999000064,13062832.6891,19325,115521.24,4917453.8303,0
83,2021-08-02,40.89,41.5,39.74,40.22,91206.49,2021-08-02 23:59:59.999000064,3701882.7311,8371,42408.75,1723662.2844,0
84,2021-08-03,40.28,40.66,37.61,38.56,155860.45,2021-08-03 23:59:59.999000064,6017341.6371,16952,72326.4,2795163.6299,0
85,2021-08-04,38.56,40.42,37.81,39.3,157671.1,2021-08-04 23:59:59.999000064,6195160.1921,17227,78256.61,3076424.4594,0
86,2021-08-05,39.34,42.77,38.12,42.13,207581.31,2021-08-05 23:59:59.999000064,8319843.9366,22159,111005.71,4452346.8931,0
87,2021-08-06,42.11,52.65,40.48,48.28,660985.28,2021-08-06 23:59:59.999000064,31138537.722,68375,352442.44,16633999.3855,0
88,2021-08-07,48.3,66.22,47.88,61.74,1420947.91,2021-08-07 23:59:59.999000064,82857008.5809,159243,666550.98,39064117.9051,0
89,2021-08-08,61.74,62.36,53.27,55.25,470820.77,2021-08-08 23:59:59.999000064,27312544.345,58105,233240.88,13542487.8539,0
90,2021-08-09,55.25,69.0,52.82,64.26,749232.86,2021-08-09 23:59:59.999000064,47391662.0465,90839,379882.19,23996151.0429,0
91,2021-08-10,64.24,76.57,61.4,71.66,749668.47,2021-08-10 23:59:59.999000064,53502923.1365,106861,367844.0,26306592.074,0
92,2021-08-11,71.66,77.0,65.65,67.18,705641.18,2021-08-11 23:59:59.999000064,50074244.8658,95364,360607.72,25608473.6015,0
93,2021-08-12,67.17,72.32,60.01,64.13,540692.79,2021-08-12 23:59:59.999000064,35338094.4462,72037,264948.09,17296027.0735,0
94,2021-08-13,64.22,69.01,62.83,68.2,364866.82,2021-08-13 23:59:59.999000064,24167046.7693,51872,185491.39,12306191.529,0
95,2021-08-14,68.27,68.37,62.15,64.2,385891.54,2021-08-14 23:59:59.999000064,25093912.4336,53016,215969.42,14074908.0685,0
96,2021-08-15,64.23,65.02,58.34,63.52,479840.38,2021-08-15 23:59:59.999000064,29541289.8276,57376,317116.23,19492565.243,0
97,2021-08-16,63.44,67.93,59.0,61.1,387825.56,2021-08-16 23:59:59.999000064,24995265.8426,60683,180408.21,11645012.6856,0
98,2021-08-17,61.08,64.25,54.37,56.01,330786.49,2021-08-17 23:59:59.999000064,20019900.1661,53860,150995.14,9147321.8274,0
99,2021-08-18,56.04,61.53,54.21,58.5,317061.4,2021-08-18 23:59:59.999000064,18424218.6874,50978,167627.54,9745092.6476,0
100,2021-08-19,58.53,69.17,57.78,67.07,531738.78,2021-08-19 23:59:59.999000064,34433896.8776,101837,277298.64,17954732.6085,0
101,2021-08-20,67.08,70.99,65.68,67.86,362577.19,2021-08-20 23:59:59.999000064,24574928.3385,63520,169671.44,11512911.5472,0
102,2021-08-21,67.99,69.45,63.98,64.57,246419.33,2021-08-21 23:59:59.999000064,16368899.8042,41142,111444.49,7414452.3159,0
103,2021-08-22,64.67,67.01,61.88,64.64,230409.93,2021-08-22 23:59:59.999000064,14854488.1003,29764,103893.5,6704982.8185,0
104,2021-08-23,64.6,67.7,63.42,65.65,228988.77,2021-08-23 23:59:59.999000064,15051030.6408,32095,102361.46,6722925.3339,0
105,2021-08-24,65.65,66.87,57.69,59.27,207034.93,2021-08-24 23:59:59.999000064,12884667.1055,31531,102858.78,6398571.8002,0
106,2021-08-25,59.23,63.79,55.87,62.25,263050.29,2021-08-25 23:59:59.999000064,15891952.5645,37654,125804.13,7606802.421,0
107,2021-08-26,62.14,63.19,56.04,56.53,254096.25,2021-08-26 23:59:59.999000064,14900779.1281,41271,122255.94,7183080.5094,0
108,2021-08-27,56.5,63.62,54.54,62.74,314873.47,2021-08-27 23:59:59.999000064,18584200.5457,45598,158866.75,9421770.6456,0
109,2021-08-28,62.8,68.66,61.8,65.14,390871.56,2021-08-28 23:59:59.999000064,25874189.7635,62256,195203.1,12933465.4336,0
