open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
2023-04-12,30221.27,30499.0,29655.0,29904.55,11329.65162,2023-04-12 23:59:59.999000064,340393815.6407885,300890,5580.10075,167663525.0734789,0
2023-04-13,29904.54,30600.28,29875.79,30383.66,9863.26288,2023-04-13 23:59:59.999000064,298384825.8804261,228989,4840.8874,146468041.6169949,0
2023-04-14,30383.66,31037.84,29990.31,30473.9,13906.23459,2023-04-14 23:59:59.999000064,424978519.3989771,329980,6920.07118,211545210.64173192,0
2023-04-15,30473.9,30602.74,30220.24,30306.63,5798.80127,2023-04-15 23:59:59.999000064,176147214.7807154,176423,2644.28986,80327981.8658783,0
2023-04-16,30306.63,30552.98,30130.83,30311.38,6062.23219,2023-04-16 23:59:59.999000064,183806046.39720127,186826,2904.33914,88072170.2569155,0
2023-04-17,30308.78,30323.97,29255.0,29444.05,11156.01334,2023-04-17 23:59:59.999000064,331065467.0868864,264420,5282.18074,156734908.5454166,0
2023-04-18,29444.05,30493.99,29112.34,30385.23,12514.09128,2023-04-18 23:59:59.999000064,375734606.5820219,265293,6394.36415,191979455.6328866,0
2023-04-19,30385.23,30413.23,28594.0,28813.84,18262.58725,2023-04-19 23:59:59.999000064,536534059.62544495,408326,8795.36902,258465952.996259,0
2023-04-20,28813.83,29099.9,28008.56,28251.03,12868.26126,2023-04-20 23:59:59.999000064,368270974.2022165,293114,6244.96085,178751107.3234183,0
2023-04-21,28251.02,28377.62,27821.0,28088.85,7965.9001,2023-04-21 23:59:59.999000064,223897754.5143636,154207,4088.89889,114917455.8152793,0
